,Coal,Crude oil,Oil products,Natural gas,Nuclear,Hydro,"Wind, solar, etc",Biofuels and waste,Electricity,Heat,Total,Category,Year
22,2568 ktoe,0 ktoe,6814 ktoe,38822 ktoe,0 ktoe,0 ktoe,0 ktoe,1292 ktoe,9968 ktoe,52987 ktoe,112452 ktoe,Residential,2007
23,1973 ktoe,0 ktoe,2051 ktoe,5503 ktoe,0 ktoe,0 ktoe,0 ktoe,616 ktoe,11104 ktoe,18028 ktoe,39274 ktoe,Commercial and public services,2007
24,84 ktoe,20 ktoe,4258 ktoe,946 ktoe,0 ktoe,0 ktoe,0 ktoe,380 ktoe,1391 ktoe,2960 ktoe,10040 ktoe,Agriculture / forestry,2007
25,7 ktoe,0 ktoe,757 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,1 ktoe,23 ktoe,42 ktoe,831 ktoe,Fishing,2007
26,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,125 ktoe,0 ktoe,0 ktoe,125 ktoe,Non-specified,2007
27,272 ktoe,0 ktoe,22857 ktoe,24100 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,47229 ktoe,Non-energy use,2007
0,167180 ktoe,488530 ktoe,0 ktoe,534797 ktoe,42821 ktoe,14167 ktoe,400 ktoe,6169 ktoe,0 ktoe,0 ktoe,1254065 ktoe,Production,2008
1,18839 ktoe,2468 ktoe,980 ktoe,6394 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,267 ktoe,0 ktoe,28949 ktoe,Imports,2008
2,-64341 ktoe,-244312 ktoe,-97291 ktoe,-157831 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-1783 ktoe,0 ktoe,-565558 ktoe,Exports,2008
3,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,International marine bunkers,2008
