,Coal,Crude oil,Oil products,Natural gas,Nuclear,Hydro,"Wind, solar, etc",Biofuels and waste,Electricity,Heat,Total,Category,Year
15,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,Liquefication plants,2008
16,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,Other transformation,2008
17,0 ktoe,0 ktoe,-492 ktoe,-358 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-282 ktoe,-45 ktoe,-1177 ktoe,Energy industry own use,2008
18,-1 ktoe,0 ktoe,0 ktoe,-3 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-275 ktoe,-621 ktoe,-900 ktoe,Losses,2008
19,388 ktoe,0 ktoe,7112 ktoe,1786 ktoe,0 ktoe,0 ktoe,6 ktoe,596 ktoe,2726 ktoe,2478 ktoe,15093 ktoe,Total final consumption,2008
20,326 ktoe,0 ktoe,871 ktoe,751 ktoe,0 ktoe,0 ktoe,0 ktoe,100 ktoe,820 ktoe,139 ktoe,3006 ktoe,Industry,2008
21,0 ktoe,0 ktoe,3939 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,22 ktoe,0 ktoe,3961 ktoe,Transport,2008
22,26 ktoe,0 ktoe,1150 ktoe,704 ktoe,0 ktoe,0 ktoe,5 ktoe,389 ktoe,911 ktoe,1597 ktoe,4782 ktoe,Residential,2008
23,3 ktoe,0 ktoe,189 ktoe,251 ktoe,0 ktoe,0 ktoe,1 ktoe,44 ktoe,809 ktoe,693 ktoe,1990 ktoe,Commercial and public services,2008
24,33 ktoe,0 ktoe,414 ktoe,64 ktoe,0 ktoe,0 ktoe,0 ktoe,63 ktoe,165 ktoe,49 ktoe,786 ktoe,Agriculture / forestry,2008
25,0 ktoe,0 ktoe,214 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,214 ktoe,Fishing,2008
26,0 ktoe,0 ktoe,0 ktoe,17 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,17 ktoe,Non-specified,2008
27,0 ktoe,0 ktoe,336 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,336 ktoe,Non-energy use,2008
0,0 ktoe,13252 ktoe,0 ktoe,7521 ktoe,0 ktoe,2 ktoe,598 ktoe,2617 ktoe,0 ktoe,0 ktoe,23991 ktoe,Production,2009
1,3961 ktoe,3611 ktoe,5241 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,580 ktoe,964 ktoe,4 ktoe,14360 ktoe,Imports,2009
2,-38 ktoe,-9081 ktoe,-4679 ktoe,-3579 ktoe,0 ktoe,0 ktoe,0 ktoe,-75 ktoe,-935 ktoe,0 ktoe,-18387 ktoe,Exports,2009
3,0 ktoe,0 ktoe,-511 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-511 ktoe,International marine bunkers,2009
4,0 ktoe,0 ktoe,-768 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-768 ktoe,International aviation bunkers,2009
5,81 ktoe,-31 ktoe,-292 ktoe,-47 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-289 ktoe,Stock changes,2009
6,4003 ktoe,7751 ktoe,-1009 ktoe,3896 ktoe,0 ktoe,2 ktoe,598 ktoe,3124 ktoe,29 ktoe,4 ktoe,18396 ktoe,TPES,2009
7,0 ktoe,0 ktoe,-3 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-3 ktoe,Transfers,2009
8,21 ktoe,265 ktoe,171 ktoe,46 ktoe,0 ktoe,0 ktoe,0 ktoe,1 ktoe,-1 ktoe,0 ktoe,503 ktoe,Statistical differences,2009
