,Coal,Crude oil,Oil products,Natural gas,Nuclear,Hydro,"Wind, solar, etc",Biofuels and waste,Electricity,Heat,Total,Category,Year
6,7851 ktoe,7259 ktoe,-2485 ktoe,3010 ktoe,3836 ktoe,247 ktoe,37 ktoe,747 ktoe,-385 ktoe,0 ktoe,20117 ktoe,TPES,2007
7,0 ktoe,-70 ktoe,82 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,12 ktoe,Transfers,2007
8,117 ktoe,-5 ktoe,-19 ktoe,-86 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-26 ktoe,4 ktoe,-15 ktoe,Statistical differences,2007
9,-5175 ktoe,0 ktoe,-27 ktoe,-9 ktoe,-3815 ktoe,-247 ktoe,-4 ktoe,0 ktoe,3146 ktoe,0 ktoe,-6131 ktoe,Electricity plants,2007
10,-1479 ktoe,0 ktoe,-120 ktoe,-765 ktoe,-20 ktoe,0 ktoe,0 ktoe,-2 ktoe,546 ktoe,1029 ktoe,-811 ktoe,CHP plants,2007
11,0 ktoe,0 ktoe,-26 ktoe,-203 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,217 ktoe,-11 ktoe,Heat plants,2007
12,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,Gas works,2007
13,0 ktoe,-7422 ktoe,7162 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-261 ktoe,Oil refineries,2007
14,-382 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-382 ktoe,Coal transformation,2007
15,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,Liquefication plants,2007
